Analysis group,Analysis number,Analysis name,Subgroup,Subgroup number,Applicability,Study,Study year,GIV Mean,GIV SE,Experimental mean,Experimental SD,Experimental cases,Experimental N,Control mean,Control SD,Control cases,Control N,O-E,Variance,Weight,Mean,CI start,CI end,Footnotes
1,17,Adverse Events grade 3-5,Adverse Events grade 5 (toxic deaths),2,SUBGROUP_AND_OVERALL,Rizvi 2020,,0.0,0.0,0.0,0.0,2,369,0.0,0.0,3,352,0.0,0.0,1.04254,0.635953,0.106901,3.783292,
1,18,QOL-C30 GHS/QOL - change from baseline to week 15,,,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,6.9,22.9328,0,150,-0.9,24.1095,0,147,0.0,0.0,100.0,7.8,2.446645,13.153355,
1,19,Time to deterioration - QLQ-LC13,,,SUBGROUP_AND_OVERALL,Reck 2016,,-0.4155,0.2069,0.0,0.0,0,104,0.0,0.0,0,90,0.0,0.0,0.0,0.66001,0.439984,0.990066,
1,20,HRQoL-QLQC30-change from baseline at week 15-stable-PD-L1≥50%,GHS/QOL,1,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,58,150,0.0,0.0,64,147,0.0,0.0,100.0,0.888125,0.675966,1.166873,
1,20,HRQoL-QLQC30-change from baseline at week 15-stable-PD-L1≥50%,Physical functioning,2,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,80,150,0.0,0.0,58,147,0.0,0.0,100.0,1.351724,1.052707,1.735677,
1,20,HRQoL-QLQC30-change from baseline at week 15-stable-PD-L1≥50%,Role functioning,3,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,63,150,0.0,0.0,53,147,0.0,0.0,100.0,1.164906,0.875276,1.550374,
1,20,HRQoL-QLQC30-change from baseline at week 15-stable-PD-L1≥50%,Emotional functioning,4,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,79,150,0.0,0.0,70,147,0.0,0.0,100.0,1.106,0.880943,1.388553,
1,20,HRQoL-QLQC30-change from baseline at week 15-stable-PD-L1≥50%,Cognitive functioning,5,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,80,150,0.0,0.0,70,147,0.0,0.0,100.0,1.12,0.89329,1.404247,
1,20,HRQoL-QLQC30-change from baseline at week 15-stable-PD-L1≥50%,Social functioning,6,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,69,150,0.0,0.0,56,147,0.0,0.0,100.0,1.2075,0.922416,1.580693,
1,20,HRQoL-QLQC30-change from baseline at week 15-stable-PD-L1≥50%,Fatigue,7,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,46,150,0.0,0.0,38,147,0.0,0.0,100.0,1.186316,0.82395,1.708047,
1,20,HRQoL-QLQC30-change from baseline at week 15-stable-PD-L1≥50%,Nausea and vomiting,8,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,109,150,0.0,0.0,86,147,0.0,0.0,100.0,1.242093,1.050181,1.469076,
1,20,HRQoL-QLQC30-change from baseline at week 15-stable-PD-L1≥50%,Pain,9,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,53,150,0.0,0.0,63,147,0.0,0.0,100.0,0.824444,0.619463,1.097254,
1,20,HRQoL-QLQC30-change from baseline at week 15-stable-PD-L1≥50%,Dyspnoea,10,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,77,150,0.0,0.0,59,147,0.0,0.0,100.0,1.278983,0.994572,1.644726,
1,20,HRQoL-QLQC30-change from baseline at week 15-stable-PD-L1≥50%,Insomnia,11,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,72,150,0.0,0.0,52,147,0.0,0.0,100.0,1.356923,1.030942,1.785978,
1,20,HRQoL-QLQC30-change from baseline at week 15-stable-PD-L1≥50%,Appetite loss,12,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,72,150,0.0,0.0,61,147,0.0,0.0,100.0,1.156721,0.897135,1.491419,
1,20,HRQoL-QLQC30-change from baseline at week 15-stable-PD-L1≥50%,Constipation,13,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,89,150,0.0,0.0,80,147,0.0,0.0,100.0,1.09025,0.893879,1.32976,
1,20,HRQoL-QLQC30-change from baseline at week 15-stable-PD-L1≥50%,Diarrhoea,14,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,117,150,0.0,0.0,95,147,0.0,0.0,100.0,1.206947,1.04224,1.397683,
1,20,HRQoL-QLQC30-change from baseline at week 15-stable-PD-L1≥50%,Financial difficulties,15,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,95,150,0.0,0.0,80,147,0.0,0.0,100.0,1.16375,0.96083,1.409525,
1,21,HRQoL-QLQC30-change from baseline at week 15 -deterioration - PDL1≥50%,GHS/QOL,1,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,32,150,0.0,0.0,44,147,0.0,0.0,100.0,0.712727,0.480403,1.057404,
1,21,HRQoL-QLQC30-change from baseline at week 15 -deterioration - PDL1≥50%,Physical functioning,2,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,30,150,0.0,0.0,53,147,0.0,0.0,100.0,0.554717,0.377182,0.815815,
1,21,HRQoL-QLQC30-change from baseline at week 15 -deterioration - PDL1≥50%,Role functioning,3,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,33,150,0.0,0.0,53,147,0.0,0.0,100.0,0.610189,0.421338,0.883685,
1,21,HRQoL-QLQC30-change from baseline at week 15 -deterioration - PDL1≥50%,Emotional functioning,4,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,22,150,0.0,0.0,18,147,0.0,0.0,100.0,1.197778,0.670701,2.139063,
1,21,HRQoL-QLQC30-change from baseline at week 15 -deterioration - PDL1≥50%,Cognitive functioning,5,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,40,150,0.0,0.0,38,147,0.0,0.0,100.0,1.031579,0.704545,1.510416,
1,21,HRQoL-QLQC30-change from baseline at week 15 -deterioration - PDL1≥50%,Social functioning,6,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,31,150,0.0,0.0,50,147,0.0,0.0,100.0,0.6076,0.413024,0.893842,
1,21,HRQoL-QLQC30-change from baseline at week 15 -deterioration - PDL1≥50%,Fatigue,7,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,27,150,0.0,0.0,62,147,0.0,0.0,100.0,0.426774,0.288805,0.630655,
1,21,HRQoL-QLQC30-change from baseline at week 15 -deterioration - PDL1≥50%,Nausea and vomiting,8,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,17,150,0.0,0.0,35,147,0.0,0.0,100.0,0.476,0.279365,0.81104,
1,21,HRQoL-QLQC30-change from baseline at week 15 -deterioration - PDL1≥50%,Pain,9,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,26,150,0.0,0.0,34,147,0.0,0.0,100.0,0.749412,0.474439,1.183751,
1,21,HRQoL-QLQC30-change from baseline at week 15 -deterioration - PDL1≥50%,Dyspnoea,10,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,20,150,0.0,0.0,46,147,0.0,0.0,100.0,0.426087,0.265476,0.683866,
1,21,HRQoL-QLQC30-change from baseline at week 15 -deterioration - PDL1≥50%,Insomnia,11,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,27,150,0.0,0.0,39,147,0.0,0.0,100.0,0.678462,0.439241,1.047967,
1,21,HRQoL-QLQC30-change from baseline at week 15 -deterioration - PDL1≥50%,Appetite loss,12,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,23,150,0.0,0.0,38,147,0.0,0.0,100.0,0.593158,0.372526,0.944462,
1,21,HRQoL-QLQC30-change from baseline at week 15 -deterioration - PDL1≥50%,Constipation,13,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,27,150,0.0,0.0,42,147,0.0,0.0,100.0,0.63,0.411212,0.965196,
1,21,HRQoL-QLQC30-change from baseline at week 15 -deterioration - PDL1≥50%,Diarrhea,14,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,21,150,0.0,0.0,28,147,0.0,0.0,100.0,0.735,0.437824,1.233886,
1,21,HRQoL-QLQC30-change from baseline at week 15 -deterioration - PDL1≥50%,Financial difficulties,15,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,29,150,0.0,0.0,38,147,0.0,0.0,100.0,0.747895,0.488269,1.14557,
1,22,HRQoL-QLQC30-change from baseline at week 15 -improvement - PD-L1≥50%,GHS/QOL,1,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,60,150,0.0,0.0,39,147,0.0,0.0,100.0,1.507692,1.080844,2.103112,
1,22,HRQoL-QLQC30-change from baseline at week 15 -improvement - PD-L1≥50%,Physical functioning,2,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,40,150,0.0,0.0,36,147,0.0,0.0,100.0,1.088889,0.738281,1.606001,
1,22,HRQoL-QLQC30-change from baseline at week 15 -improvement - PD-L1≥50%,Role functioning,3,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,54,150,0.0,0.0,41,147,0.0,0.0,100.0,1.290732,0.92212,1.806693,
1,22,HRQoL-QLQC30-change from baseline at week 15 -improvement - PD-L1≥50%,Emotional functioning,4,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,49,150,0.0,0.0,59,147,0.0,0.0,100.0,0.813898,0.601189,1.101868,
1,22,HRQoL-QLQC30-change from baseline at week 15 -improvement - PD-L1≥50%,Cognitive functioning,5,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,30,150,0.0,0.0,39,147,0.0,0.0,100.0,0.753846,0.496255,1.145144,
1,22,HRQoL-QLQC30-change from baseline at week 15 -improvement - PD-L1≥50%,Social functioning,6,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,50,150,0.0,0.0,41,147,0.0,0.0,100.0,1.195122,0.846709,1.686904,
1,22,HRQoL-QLQC30-change from baseline at week 15 -improvement - PD-L1≥50%,Fatigue,7,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,77,150,0.0,0.0,47,147,0.0,0.0,100.0,1.605532,1.210247,2.129923,
1,22,HRQoL-QLQC30-change from baseline at week 15 -improvement - PD-L1≥50%,Nausea and vomiting,8,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,24,150,0.0,0.0,26,147,0.0,0.0,100.0,0.904615,0.545378,1.50048,
1,22,HRQoL-QLQC30-change from baseline at week 15 -improvement - PD-L1≥50%,Pain,9,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,71,150,0.0,0.0,50,147,0.0,0.0,100.0,1.3916,1.050266,1.843867,
1,22,HRQoL-QLQC30-change from baseline at week 15 -improvement - PD-L1≥50%,Dyspnoea,10,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,53,150,0.0,0.0,42,147,0.0,0.0,100.0,1.236667,0.884666,1.728726,
1,22,HRQoL-QLQC30-change from baseline at week 15 -improvement - PD-L1≥50%,Insomnia,11,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,51,150,0.0,0.0,56,147,0.0,0.0,100.0,0.8925,0.658799,1.209104,
1,22,HRQoL-QLQC30-change from baseline at week 15 -improvement - PD-L1≥50%,Appetite loss,12,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,55,150,0.0,0.0,48,147,0.0,0.0,100.0,1.122917,0.820918,1.536015,
1,22,HRQoL-QLQC30-change from baseline at week 15 -improvement - PD-L1≥50%,Constipation,13,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,34,150,0.0,0.0,25,147,0.0,0.0,100.0,1.3328,0.838374,2.118812,
1,22,HRQoL-QLQC30-change from baseline at week 15 -improvement - PD-L1≥50%,Diarrhea,14,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,12,150,0.0,0.0,24,147,0.0,0.0,100.0,0.49,0.25464,0.942899,
1,22,HRQoL-QLQC30-change from baseline at week 15 -improvement - PD-L1≥50%,Financial difficulties,15,SUBGROUP_AND_OVERALL,Reck 2016,,0.0,0.0,0.0,0.0,26,150,0.0,0.0,29,147,0.0,0.0,100.0,0.878621,0.544772,1.417059,
2,1,Overall Survival by PD-L1 expression,PD-L1 <1%,1,SUBGROUP_AND_OVERALL,Hellmann 2018,,-0.4463,0.1158,0.0,0.0,0,187,0.0,0.0,0,186,0.0,0.0,70.865076,0.639992,0.510041,0.803052,
2,1,Overall Survival by PD-L1 expression,PD-L1 <1%,1,SUBGROUP_AND_OVERALL,Rizvi 2020,,-0.3147,0.1806,0.0,0.0,0,76,0.0,0.0,0,83,0.0,0.0,29.134924,0.730008,0.51239,1.040051,
2,1,Overall Survival by PD-L1 expression,PD-L1 ≥1%,2,SUBGROUP_AND_OVERALL,Hellmann 2018,,-0.2357,0.0841,0.0,0.0,0,396,0.0,0.0,0,397,0.0,0.0,50.541342,0.790018,0.669963,0.931586,
2,1,Overall Survival by PD-L1 expression,PD-L1 ≥1%,2,SUBGROUP_AND_OVERALL,Rizvi 2020,,0.01,0.0879,0.0,0.0,0,296,0.0,0.0,0,289,0.0,0.0,49.458658,1.01005,0.850202,1.199951,
2,1,Overall Survival by PD-L1 expression,PD-L1≥50%,3,SUBGROUP_AND_OVERALL,Hellmann 2018,,-0.3567,0.1282,0.0,0.0,0,205,0.0,0.0,0,192,0.0,0.0,63.170867,0.699982,0.544456,0.899935,
2,1,Overall Survival by PD-L1 expression,PD-L1≥50%,3,SUBGROUP_AND_OVERALL,Rizvi 2020,,-0.2614,0.1679,0.0,0.0,0,108,0.0,0.0,0,107,0.0,0.0,36.829133,0.769973,0.554062,1.070021,
2,2,Overall Survival by Tumor Mutational Burden,Tumor Mutational Burden low,1,SUBGROUP_AND_OVERALL,Hellmann 2018,,-0.2877,0.1152,0.0,0.0,0,191,0.0,0.0,0,189,0.0,0.0,27.028916,0.749987,0.598405,0.939965,
2,2,Overall Survival by Tumor Mutational Burden,Tumor Mutational Burden low,1,SUBGROUP_AND_OVERALL,Rizvi 2020,,0.1484,0.1139,0.0,0.0,0,204,0.0,0.0,0,185,0.0,0.0,27.105096,1.159977,0.927892,1.450111,
2,2,Overall Survival by Tumor Mutational Burden,Tumor Mutational Burden high,2,SUBGROUP_AND_OVERALL,Hellmann 2018,,-0.3857,0.1487,0.0,0.0,0,139,0.0,0.0,0,160,0.0,0.0,24.947619,0.679974,0.508065,0.910052,
2,2,Overall Survival by Tumor Mutational Burden,Tumor Mutational Burden high,2,SUBGROUP_AND_OVERALL,Rizvi 2020,,-0.7133,0.2103,0.0,0.0,0,64,0.0,0.0,0,70,0.0,0.0,20.918368,0.490024,0.324497,0.739989,
2,3,Progression Free Survival by Tumor Mutational Burden,Tumor Mutational Burden low,1,SUBGROUP_AND_OVERALL,Hellmann 2018,,0.0677,0.1186,0.0,0.0,0,191,0.0,0.0,0,189,0.0,0.0,26.186987,1.070044,0.848104,1.350064,
2,3,Progression Free Survival by Tumor Mutational Burden,Tumor Mutational Burden low,1,SUBGROUP_AND_OVERALL,Rizvi 2020,,0.4383,0.1145,0.0,0.0,0,204,0.0,0.0,0,185,0.0,0.0,26.296042,1.55007,1.238479,1.940054,
2,3,Progression Free Survival by Tumor Mutational Burden,Tumor Mutational Burden high,2,SUBGROUP_AND_OVERALL,Hellmann 2018,,-0.5447,0.1704,0.0,0.0,0,139,0.0,0.0,0,160,0.0,0.0,24.589606,0.580016,0.415332,0.809999,
2,3,Progression Free Survival by Tumor Mutational Burden,Tumor Mutational Burden high,2,SUBGROUP_AND_OVERALL,Rizvi 2020,,-0.6349,0.2164,0.0,0.0,0,64,0.0,0.0,0,70,0.0,0.0,22.927365,0.529988,0.34679,0.809965,
2,4,Overall Response Rate by Tumor Mutational Burden,Tumor Mutational Burden low,1,SUBGROUP_AND_OVERALL,Rizvi 2020,,0.0,0.0,0.0,0.0,34,204,0.0,0.0,58,185,0.0,0.0,33.729772,0.531609,0.36586,0.77245,
2,4,Overall Response Rate by Tumor Mutational Burden,Tumor Mutational Burden high,2,SUBGROUP_AND_OVERALL,Hellmann 2018,,0.0,0.0,0.0,0.0,63,139,0.0,0.0,43,160,0.0,0.0,34.37503,1.686465,1.231857,2.308843,
2,4,Overall Response Rate by Tumor Mutational Burden,Tumor Mutational Burden high,2,SUBGROUP_AND_OVERALL,Rizvi 2020,,0.0,0.0,0.0,0.0,31,64,0.0,0.0,15,70,0.0,0.0,31.895197,2.260417,1.350745,3.782714,
2,5,Adverse Events grade 3-5,Adverse events grade 3-4,1,SUBGROUP_AND_OVERALL,Hellmann 2018,,0.0,0.0,0.0,0.0,189,576,0.0,0.0,205,570,0.0,0.0,47.514976,0.912348,0.777317,1.070835,
2,5,Adverse Events grade 3-5,Adverse events grade 3-4,1,SUBGROUP_AND_OVERALL,Rizvi 2020,,0.0,0.0,0.0,0.0,79,371,0.0,0.0,116,352,0.0,0.0,40.475601,0.646157,0.505287,0.8263,
2,5,Adverse Events grade 3-5,Adverse events grade 5 (toxic deaths),2,SUBGROUP_AND_OVERALL,Hellmann 2018,,0.0,0.0,0.0,0.0,8,576,0.0,0.0,6,570,0.0,0.0,7.422769,1.319444,0.460732,3.778622,
2,5,Adverse Events grade 3-5,Adverse events grade 5 (toxic deaths),2,SUBGROUP_AND_OVERALL,Rizvi 2020,,0.0,0.0,0.0,0.0,6,371,0.0,0.0,3,352,0.0,0.0,4.586655,1.897574,0.478244,7.529179,
