Analysis group,Analysis number,Analysis name,Subgroup,Subgroup number,Applicability,Study,Study year,GIV Mean,GIV SE,Experimental mean,Experimental SD,Experimental cases,Experimental N,Control mean,Control SD,Control cases,Control N,O-E,Variance,Weight,Mean,CI start,CI end,Footnotes
1,11,Minor bleeding at 12 months (subgroup analysis-lung cancer),Lung cancer (small cell and non-small cell),1,SUBGROUP_AND_OVERALL,Stanford 1979,1979,0.0,0.0,0.0,0.0,1,12,0.0,0.0,0,12,0.0,0.0,3.072705,3.0,0.134217,67.055684,
1,11,Minor bleeding at 12 months (subgroup analysis-lung cancer),Non-lung cancer,2,SUBGROUP_AND_OVERALL,Levine 1994,1994,0.0,0.0,0.0,0.0,7,152,0.0,0.0,3,159,0.0,0.0,14.540005,2.440789,0.64289,9.266683,
2,1,Mortality at 3 to6 months (main analysis),,,SUBGROUP_AND_OVERALL,Carrier 2019 (AVERT),2019,0.0,0.0,0.0,0.0,35,275,0.0,0.0,27,264,0.0,0.0,36.802022,1.244444,0.775628,1.996629,
2,1,Mortality at 3 to6 months (main analysis),,,SUBGROUP_AND_OVERALL,Khorana 2019 (CASSINI),,0.0,0.0,0.0,0.0,84,405,0.0,0.0,100,404,0.0,0.0,60.619046,0.837926,0.64916,1.081582,
2,1,Mortality at 3 to6 months (main analysis),,,SUBGROUP_AND_OVERALL,Levine 2012,2012,0.0,0.0,0.0,0.0,1,62,0.0,0.0,2,30,0.0,0.0,2.578932,0.241935,0.022831,2.563728,
2,2,Mortality at 3 to6 months (sensitivity analysis),,,SUBGROUP_AND_OVERALL,Carrier 2019 (AVERT),2019,0.0,0.0,0.0,0.0,35,275,0.0,0.0,27,264,0.0,0.0,36.802022,1.244444,0.775628,1.996629,
2,2,Mortality at 3 to6 months (sensitivity analysis),,,SUBGROUP_AND_OVERALL,Khorana 2019 (CASSINI),,0.0,0.0,0.0,0.0,84,405,0.0,0.0,100,404,0.0,0.0,60.619046,0.837926,0.64916,1.081582,
2,2,Mortality at 3 to6 months (sensitivity analysis),,,SUBGROUP_AND_OVERALL,Levine 2012,2012,0.0,0.0,0.0,0.0,1,62,0.0,0.0,2,30,0.0,0.0,2.578932,0.241935,0.022831,2.563728,
2,2,Mortality at 3 to6 months (sensitivity analysis),,,SUBGROUP_AND_OVERALL,NCT00320255,2016,0.0,0.0,0.0,0.0,0,93,0.0,0.0,0,29,0.0,0.0,,,,,
2,3,Pulmonary embolism at 3 to6 months (main analysis),,,SUBGROUP_AND_OVERALL,Carrier 2019 (AVERT),2019,0.0,0.0,0.0,0.0,5,275,0.0,0.0,16,264,0.0,0.0,39.082521,0.3,0.111486,0.807274,
2,3,Pulmonary embolism at 3 to6 months (main analysis),,,SUBGROUP_AND_OVERALL,Khorana 2019 (CASSINI),,0.0,0.0,0.0,0.0,11,405,0.0,0.0,15,404,0.0,0.0,56.016432,0.731523,0.340157,1.57317,
2,3,Pulmonary embolism at 3 to6 months (main analysis),,,SUBGROUP_AND_OVERALL,Levine 2012,2012,0.0,0.0,0.0,0.0,0,62,0.0,0.0,1,30,0.0,0.0,4.901047,0.164021,0.006879,3.911153,
2,4,Pulmonary embolism at 3 to6 months (sensitivity analysis),,,SUBGROUP_AND_OVERALL,Carrier 2019 (AVERT),2019,0.0,0.0,0.0,0.0,5,275,0.0,0.0,16,264,0.0,0.0,36.753462,0.3,0.111486,0.807274,
2,4,Pulmonary embolism at 3 to6 months (sensitivity analysis),,,SUBGROUP_AND_OVERALL,Khorana 2019 (CASSINI),,0.0,0.0,0.0,0.0,11,405,0.0,0.0,15,404,0.0,0.0,54.665387,0.731523,0.340157,1.57317,
2,4,Pulmonary embolism at 3 to6 months (sensitivity analysis),,,SUBGROUP_AND_OVERALL,Levine 2012,2012,0.0,0.0,0.0,0.0,0,62,0.0,0.0,1,30,0.0,0.0,4.293907,0.164021,0.006879,3.911153,
2,4,Pulmonary embolism at 3 to6 months (sensitivity analysis),,,SUBGROUP_AND_OVERALL,NCT00320255,2016,0.0,0.0,0.0,0.0,0,93,0.0,0.0,1,29,0.0,0.0,4.287244,0.106383,0.00445,2.543142,
